city,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
New York,338300.813485693,341953.0005561464,345515.7857798424,353189.4538086979,360920.5530731094,368431.1566107995,376814.0338663664,384535.0120805204,391535.3413704144,397167.7579285249,404103.2580454358,412036.5888218678,420739.4904910107,429142.9399223465,437788.39413296856,445482.7064440968,452074.2333713049,457935.5915781029,463851.672560742,469660.8898747526,474635.989503184,479471.908567068,483760.2244478681,488740.7546691548,492546.8900766909,495933.49352165946,498278.211656435,501734.3172097052,506353.6846617084,512026.1587911314,517494.3741370307,522773.1668909388,527254.1215253692,530926.3296382193,534738.4897386277,538703.4414478556,543094.1653508934,546955.0604711677,550917.1678413631,555052.2328412888,563506.5468783652,578571.7117356322,,618365.1980837466,630368.5416978662,636891.7534025613,640573.1788371261,645767.1765123444,651355.2364819694,656312.2324305642,660410.3359517377,664328.0251469811,668401.7404958232,673129.7176610328,680504.777705052,690474.4096426567,704472.0692770731,718051.8498356654,730690.0324620716,740159.1454929821,751477.0089832157,762384.6122640177,779951.2512720423,793934.382517951,808407.1867819099,819325.6448382875,829826.667114217,840348.1991886595,845921.9796141259,858902.5125304036,875864.2676860932,899390.3246638598,924853.6657665618,946478.5749801142,957694.8419406968,956851.8916951056,957897.5231365508,962934.8271388144,966240.251385139,949959.3711460351,920964.0993761008,888470.8034884006,879160.3011563733,892116.5111352523,906052.7577491468,912524.442544254,910308.8172882606,913541.2528086054,916581.7418372948,911381.3093531692,906534.8575172216,899975.7335826774,915455.9326429446,935403.8224725198,957957.8719196594,964399.3466044766,967470.5946638628,965744.0236083408,969898.2250576,981161.7176836864,986384.122785876,980895.6039493048,951715.5061783072,933459.2897561332,933161.7566203732,936186.051393516,931240.1980599588,903558.5027178464,873022.2213266357,841980.366622528,821825.8179318997,806854.9286708701,805903.3404430682,803460.3376674628,804249.313559394,792515.9403169084,775441.2224541277,759114.5177891413,747014.2399817774,736516.5245012874,728622.2190674972,723680.4254428339,722724.6894934577,725587.2848076248,725961.610287964,727942.1022433689,734435.2178042858,744211.4370644187,753231.626832122,759224.4036316518,759773.1826754216,760689.342216106,762147.5740088056,767968.2516739954,773088.3075330214,774339.8807405044,772896.8147063502,771956.3186042976,772902.93550709,776194.1502040769,778184.9527815889,777045.0199337676,774568.9495233466,772238.9116377967,773180.5647850716,774457.7238897452,772436.4609031212,769088.1057919486,766878.6400381726,768654.2338491775,769504.1835039692,772214.0330334371,777167.6289609639,783821.8375948282,792706.8868596256,800739.1436025976,812668.9542435909,820167.6177858957,824281.5120263576,823606.1600397344,821553.429807175,820341.1462632573,817910.235069869,818509.361646643,826745.1531701424,843692.0341269127,860886.7976533449,874448.9929097152,887576.6358282235,903546.8562576256,915886.2247791853,923104.3365467942,928514.0992902876,935260.3975303232,938877.6637197672,939973.9603574884,945301.06173806,959908.9018605484,980516.318245553,998775.4606877024,1009578.0220080815,1014200.2700373796,1011015.583882652,1004062.81329204,997276.9289946718,996892.9431983252,998892.3754240924,1003551.7635562492,1007536.4240566132,1017934.4553434424,1027768.4243059504,1038762.4209254482,1047311.3416006226,1056952.2212617013,1065398.4480632225,1070294.3068067385,1072775.0780946997,1075972.598265098,1077953.4502217814,1075370.4482059202,1068609.5908955946,1064528.727546186,1062752.473503901,1065851.6987528554,1067457.7672965822,1074726.448881076,1082062.1492052923,1095060.6291371668,1098969.8703453564,1105043.6398565953,1103816.5090320362,1108200.298301657,1103883.486124499,1101691.766304857,1089485.4888592248,1084276.0427854906,1084132.3978094386,1087016.61204346,1092094.5285100455,1102577.0124859482,1118928.6705567362,1135776.8639573,1145149.842351825,1152071.1724322091,1165630.085488699,1177978.4481046305,1183894.8285949572,1179760.073483037,1165699.634081288,1156693.037107166,1141210.15431156,1133723.533589011,1132674.015747361,1136192.4997584743,1146960.5970156102,1148887.4040110123,1146087.015253652,1136016.7101001998,1141312.6471783556,1146987.155066674,1156375.698980198,1151676.6259471148,1150088.9781204285,1143325.381781181,1141145.1508336926,1133339.7572363038,1123719.802503134,1111976.5811749855,1111840.2427925337,1114458.9227757023,1116050.2979820953,1115282.3234851486,1115452.0680818711,1119154.0329612757,1121763.4887720232,1120190.750064695,1120838.6477687731,1121064.4836416051,1128392.7565538688,1135063.1564200784,1138232.9912489487,1142530.5568214543,1150686.934436838,1161475.9477267973,1171675.516097796,1180212.6299891465,1205193.7249999018,1226300.4392210722,1248207.763580729,1256371.3131862036,1251288.5608274804,1228774.0841480563,1193827.4919296035,1166831.8007785548,1142658.0892732013,1120407.2956678425,1098479.3582163842,1082248.597241941,1070334.047102567,1061304.9384960905,1058323.5235629743,1056383.7151267922,1054389.7765154375,1047620.9946691822,1041670.6588341616,1036202.7973136049,1031751.5513734756,1031483.3098192316,1031787.2876723768,1031756.0046952312,1028695.3390073042,1028508.9193999236,1026235.333055506,1027703.7506666412
